cao_code,name,description,nfq_level,duration,tags,course_url,college_id,points,entry_requirements,career_info,created_at,source_page,keywords
,Dublin Certificate in Evidence Based Dementia Care,,6,,Health,https://www.qualifax.ie/course/219442,1,0,,,2025-01-25T15:00:00,35,"based, care, certificate, dementia, dublin, evidence, health"
,Dublin Certificate in Evidence Based Joint Injection,,6,,General,https://www.qualifax.ie/course/224283,1,0,,,2025-01-25T15:00:00,35,"based, certificate, dublin, evidence, general, injection, joint"
,Dublin Certificate in Evidence Based Palliative Care,,6,,Health,https://www.qualifax.ie/course/221907,1,0,,,2025-01-25T15:00:00,35,"based, care, certificate, dublin, evidence, health, palliative"
,Dublin Certificate in Evidence Based Spirituality for Healthcare,,6,,Health,https://www.qualifax.ie/course/219443,1,0,,,2025-01-25T15:00:00,35,"based, certificate, dublin, evidence, health, healthcare, spirituality"
,Early Learning & Care - Advanced Certificate - Stage 2,,6,,"Education, Health",https://www.qualifax.ie/course/220000,1,0,,,2025-01-25T15:00:00,36," health, advanced, care, certificate, early, education, learning, stage"
,Early Learning & Care Stage 1 - Advanced Certificate,,6,,"Education, Health",https://www.qualifax.ie/course/7582,1,0,,,2025-01-25T15:00:00,36," health, advanced, care, certificate, early, education, learning, stage"
,Early Learning and Care Certificate - Stage 1,,6,,"Education, Health",https://www.qualifax.ie/course/223130,1,0,,,2025-01-25T15:00:00,36," health, care, certificate, early, education, learning, stage"
,Electrical Verification & Certification,,6,,General,https://www.qualifax.ie/course/104999,1,0,,,2025-01-25T15:00:00,39,"certification, electrical, general, verification"
,Essential Palliative Care - European Certificate,,6,,Health,https://www.qualifax.ie/course/116216,1,0,,,2025-01-25T15:00:00,46,"care, certificate, essential, european, health, palliative"
,European Certificate in Essential Palliative Care,,6,,Health,https://www.qualifax.ie/course/221908,1,0,,,2025-01-25T15:00:00,46,"care, certificate, essential, european, health, palliative"
,Irish - European Certificate in Irish (TEG) Preparatory Course,,6,,General,https://www.qualifax.ie/course/218252,1,0,,,2025-01-25T15:00:00,62,"certificate, european, general, irish, preparatory, teg"
,Irish - Professional Certificate - Levels 2 - 6,,6,,General,https://www.qualifax.ie/course/218242,1,0,,,2025-01-25T15:00:00,62,"certificate, general, irish, levels, professional"
,Junior Certificate - English,,6,,General,https://www.qualifax.ie/course/99533,1,0,,,2025-01-25T15:00:00,63,"certificate, english, general, junior"
,Junior Certificate - Mathematics,,6,,STEM,https://www.qualifax.ie/course/108937,1,0,,,2025-01-25T15:00:00,63,"certificate, junior, mathematics, stem"
,Leaving Certificate,,6,,General,https://www.qualifax.ie/course/115440,1,0,,,2025-01-25T15:00:00,66,"certificate, general, leaving"
,Leaving Certificate - Adult,,6,,General,https://www.qualifax.ie/course/94488,1,0,,,2025-01-25T15:00:00,66,"adult, certificate, general, leaving"
,Leaving Certificate - Repeat,,6,,General,https://www.qualifax.ie/course/7408,1,0,,,2025-01-25T15:00:00,66,"certificate, general, leaving, repeat"
,Leaving Certificate 2026 Courses,,6,,General,https://www.qualifax.ie/course/35675,1,0,,,2025-01-25T15:00:00,66,"2026, certificate, courses, general, leaving"
,Leaving Certificate Honours Level - Irish,,6,,General,https://www.qualifax.ie/course/72522,1,0,,,2025-01-25T15:00:00,66,"certificate, general, honours, irish, leaving, level"
,Leaving Certificate Honours Level - Shakespeare English for 6th Year Students,,6,,General,https://www.qualifax.ie/course/220760,1,0,,,2025-01-25T15:00:00,66,"6th, certificate, english, general, honours, leaving, level, shakespeare, students, year"
,Leaving Certificate Honours Level - Biology,,6,,STEM,https://www.qualifax.ie/course/111855,1,0,,,2025-01-25T15:00:00,66,"biology, certificate, honours, leaving, level, stem"
,Leaving Certificate Honours Level - Maths,,6,,STEM,https://www.qualifax.ie/course/72525,1,0,,,2025-01-25T15:00:00,66,"certificate, honours, leaving, level, maths, stem"
,Leaving Certificate Honours Level - Maths for Fifth Years,,6,,STEM,https://www.qualifax.ie/course/103702,1,0,,,2025-01-25T15:00:00,66,"certificate, fifth, honours, leaving, level, maths, stem, years"
,Leaving Certificate Honours Level - Maths for Transition Year Students,,6,,STEM,https://www.qualifax.ie/course/72527,1,0,,,2025-01-25T15:00:00,66,"certificate, honours, leaving, level, maths, stem, students, transition, year"
,Leaving Certificate Ordinary Level - Maths,,6,,STEM,https://www.qualifax.ie/course/72526,1,0,,,2025-01-25T15:00:00,66,"certificate, leaving, level, maths, ordinary, stem"
,Open - Certificate of Higher Education,,6,,Education,https://www.qualifax.ie/course/87875,1,0,,,2025-01-25T15:00:00,78,"certificate, education, higher, open"
,Project Management Institute - Certified Associate in Project Management - CAPM,,6,,Business,https://www.qualifax.ie/course/106383,1,0,,,2025-01-25T15:00:00,86,"associate, business, capm, certified, institute, management, project"
,Skippers & Crew - Deck Officer Second-Hand Full Certificate of Competency - Fishing,,6,,General,https://www.qualifax.ie/course/69404,1,0,,,2025-01-25T15:00:00,92,"certificate, competency, crew, deck, fishing, full, general, hand, officer, second, skippers"
,Skippers & Crew - Deck Officer Skipper Full Certificate of Competency (Fishing),,6,,General,https://www.qualifax.ie/course/109918,1,0,,,2025-01-25T15:00:00,92,"certificate, competency, crew, deck, fishing, full, general, officer, skipper, skippers"
